date,period,signal,strategy,cost_bps,gross_return,net_return,turnover,benchmark_return,universe_size,long_count,short_count,gross_exposure,net_exposure,beta_exposure,size_exposure,maximum_sector_net_exposure,maximum_absolute_weight,effective_breadth,leverage_multiplier,risk_feature_coverage
1993-05-28,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,0.0192716668582169,0.018691644245638305,0.5800226125785937,0.005419348809338833,940,483,457,,,,,,,,,
1993-05-28,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,0.0192716668582169,0.017821610326770414,0.5800226125785937,0.005419348809338833,940,483,457,,,,,,,,,
1993-06-30,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,0.024110273649717164,0.024110273649717164,0.9589683502943696,-0.0038001299518564836,960,499,461,,,,,,,,,
1993-06-30,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,0.024110273649717164,0.023151305299422793,0.9589683502943696,-0.0038001299518564836,960,499,461,,,,,,,,,
1993-06-30,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,0.024110273649717164,0.021712852773981238,0.9589683502943696,-0.0038001299518564836,960,499,461,,,,,,,,,
1993-07-30,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,0.006755925647655319,0.006755925647655319,0.6172558617464463,0.03845100808136138,959,499,460,,,,,,,,,
1993-07-30,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,0.006755925647655319,0.006138669785908873,0.6172558617464463,0.03845100808136138,959,499,460,,,,,,,,,
1993-07-30,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,0.006755925647655319,0.005212785993289204,0.6172558617464463,0.03845100808136138,959,499,460,,,,,,,,,
1993-08-31,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,0.005200277054571504,0.005200277054571504,0.588022283901271,-0.002487751160687661,957,486,471,,,,,,,,,
1993-08-31,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,0.005200277054571504,0.004612254770670233,0.588022283901271,-0.002487751160687661,957,486,471,,,,,,,,,
1993-08-31,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,0.005200277054571504,0.0037302213448183264,0.588022283901271,-0.002487751160687661,957,486,471,,,,,,,,,
1993-09-30,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,-0.005616713937186898,-0.005616713937186898,0.6386791342341952,0.014134406109301032,952,487,465,,,,,,,,,
1993-09-30,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,-0.005616713937186898,-0.006255393071421094,0.6386791342341952,0.014134406109301032,952,487,465,,,,,,,,,
1993-09-30,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,-0.005616713937186898,-0.007213411772772386,0.6386791342341952,0.014134406109301032,952,487,465,,,,,,,,,
1993-10-29,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,-0.01089774542282778,-0.01089774542282778,0.5652680228188272,-0.013274990004676638,962,499,463,,,,,,,,,
1993-10-29,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,-0.01089774542282778,-0.011463013445646607,0.5652680228188272,-0.013274990004676638,962,499,463,,,,,,,,,
1993-10-29,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,-0.01089774542282778,-0.012310915479874849,0.5652680228188272,-0.013274990004676638,962,499,463,,,,,,,,,
1993-11-30,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,0.00902682858158104,0.00902682858158104,0.5994095868373883,0.017447647153190214,961,504,457,,,,,,,,,
