date,period,candidate,aum_usd,borrow_bps,gross_return,net_return,turnover,benchmark_return,universe_size,long_count,short_count,gross_exposure,net_exposure,beta_exposure,size_exposure,maximum_sector_net_exposure,maximum_absolute_weight,effective_breadth,median_spread_bps,median_adv_usd,spread_cost,impact_cost,borrow_cost,total_cost,maximum_adv_participation,capacity_breaches,risk_observations,risk_universe,solver,solver_status
2018-08-31,development,assertive,500000000.0,50.0,0.012758406000306352,0.011750552759139703,0.6621499486607931,0.002991769103174234,200,60,59,1.9999999470890744,-2.026428327916996e-08,-0.01310683509090936,-0.010698369444951741,0.039999999813877474,0.020000000761376337,105.33906881401714,2.0971325855195944,77500543.2525,0.00017289742291542388,0.00041828915838594094,0.000416666659865283,0.0010078532411666478,0.6821884304618923,26,252,200,CLARABEL,optimal
2018-08-31,development,assertive,500000000.0,150.0,0.012758406000306352,0.010917219439409138,0.6621499486607931,0.002991769103174234,200,60,59,1.9999999470890744,-2.026428327916996e-08,-0.01310683509090936,-0.010698369444951741,0.039999999813877474,0.020000000761376337,105.33906881401714,2.0971325855195944,77500543.2525,0.00017289742291542388,0.00041828915838594094,0.0012499999795958488,0.0018411865608972135,0.6821884304618923,26,252,200,CLARABEL,optimal
2018-08-31,development,assertive,500000000.0,300.0,0.012758406000306352,0.00966721945981329,0.6621499486607931,0.002991769103174234,200,60,59,1.9999999470890744,-2.026428327916996e-08,-0.01310683509090936,-0.010698369444951741,0.039999999813877474,0.020000000761376337,105.33906881401714,2.0971325855195944,77500543.2525,0.00017289742291542388,0.00041828915838594094,0.0024999999591916976,0.0030911865404930623,0.6821884304618923,26,252,200,CLARABEL,optimal
2018-09-28,development,assertive,10000000.0,50.0,0.0102665353798202,0.009533334355338052,0.8259103939023928,-0.07276463422325279,200,60,63,1.9999999580483137,-5.286637613788336e-09,0.015305078508074277,0.0414924355659233,0.0330170453202417,0.020000000646816746,105.84781075897845,2.065714180317363,74598947.57,0.00024622144162518995,7.031292382884257e-05,0.00041666665902811485,0.0007332010244821474,0.017172346692532793,0,252,200,CLARABEL,optimal
2018-09-28,development,assertive,10000000.0,150.0,0.0102665353798202,0.008700001037281822,0.8259103939023928,-0.07276463422325279,200,60,63,1.9999999580483137,-5.286637613788336e-09,0.015305078508074277,0.0414924355659233,0.0330170453202417,0.020000000646816746,105.84781075897845,2.065714180317363,74598947.57,0.00024622144162518995,7.031292382884257e-05,0.0012499999770843445,0.001566534342538377,0.017172346692532793,0,252,200,CLARABEL,optimal
2018-09-28,development,assertive,10000000.0,300.0,0.0102665353798202,0.0074500010601974784,0.8259103939023928,-0.07276463422325279,200,60,63,1.9999999580483137,-5.286637613788336e-09,0.015305078508074277,0.0414924355659233,0.0330170453202417,0.020000000646816746,105.84781075897845,2.065714180317363,74598947.57,0.00024622144162518995,7.031292382884257e-05,0.002499999954168689,0.0028165343196227214,0.017172346692532793,0,252,200,CLARABEL,optimal
2018-09-28,development,assertive,100000000.0,50.0,0.0102665353798202,0.009381298290921825,0.8259103939023928,-0.07276463422325279,200,60,63,1.9999999580483137,-5.286637613788336e-09,0.015305078508074277,0.0414924355659233,0.0330170453202417,0.020000000646816746,105.84781075897845,2.065714180317363,74598947.57,0.00024622144162518995,0.00022234898824506977,0.00041666665902811485,0.0008852370888983745,0.17172346692532794,1,252,200,CLARABEL,optimal
2018-09-28,development,assertive,100000000.0,150.0,0.0102665353798202,0.008547964972865595,0.8259103939023928,-0.07276463422325279,200,60,63,1.9999999580483137,-5.286637613788336e-09,0.015305078508074277,0.0414924355659233,0.0330170453202417,0.020000000646816746,105.84781075897845,2.065714180317363,74598947.57,0.00024622144162518995,0.00022234898824506977,0.0012499999770843445,0.0017185704069546041,0.17172346692532794,1,252,200,CLARABEL,optimal
2018-09-28,development,assertive,100000000.0,300.0,0.0102665353798202,0.007297964995781251,0.8259103939023928,-0.07276463422325279,200,60,63,1.9999999580483137,-5.286637613788336e-09,0.015305078508074277,0.0414924355659233,0.0330170453202417,0.020000000646816746,105.84781075897845,2.065714180317363,74598947.57,0.00024622144162518995,0.00022234898824506977,0.002499999954168689,0.002968570384038949,0.17172346692532794,1,252,200,CLARABEL,optimal
2018-09-28,development,assertive,500000000.0,50.0,0.0102665353798202,0.009106459826722618,0.8259103939023928,-0.07276463422325279,200,60,63,1.9999999580483137,-5.286637613788336e-09,0.015305078508074277,0.0414924355659233,0.0330170453202417,0.020000000646816746,105.84781075897845,2.065714180317363,74598947.57,0.00024622144162518995,0.0004971874524442776,0.00041666665902811485,0.0011600755530975825,0.8586173346266397,26,252,200,CLARABEL,optimal
2018-09-28,development,assertive,500000000.0,150.0,0.0102665353798202,0.008273126508666387,0.8259103939023928,-0.07276463422325279,200,60,63,1.9999999580483137,-5.286637613788336e-09,0.015305078508074277,0.0414924355659233,0.0330170453202417,0.020000000646816746,105.84781075897845,2.065714180317363,74598947.57,0.00024622144162518995,0.0004971874524442776,0.0012499999770843445,0.001993408871153812,0.8586173346266397,26,252,200,CLARABEL,optimal
2018-09-28,development,assertive,500000000.0,300.0,0.0102665353798202,0.007023126531582043,0.8259103939023928,-0.07276463422325279,200,60,63,1.9999999580483137,-5.286637613788336e-09,0.015305078508074277,0.0414924355659233,0.0330170453202417,0.020000000646816746,105.84781075897845,2.065714180317363,74598947.57,0.00024622144162518995,0.0004971874524442776,0.002499999954168689,0.0032434088482381565,0.8586173346266397,26,252,200,CLARABEL,optimal
